"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2","5","3","68","221","197","259","560","422","C0600031"
"2","3","6","11","142","225","38","331","506","C0600031"
"2","3","3","19","221","321","428","541","667","C0600031"
"2","5","7","53","51","342","259","423","389","C0600031"
"2","5","8","63","45","23","103","464","187","C0600031"
"2","3","12","76","153","40","38","54","75","C0600031"
"2","3","12","19","31","261","377","370","269","C0600031"
"2","3","12","76","153","40","38","54","75","C0600031"
"2","3","12","19","31","1","426","55","78","C0600031"
"2","3","2","110","85","237","433","547","671","C0600031"
"2","3","12","11","142","225","142","220","298","C0600104"
"2","5","8","63","45","23","103","464","187","C0600104"
"2","5","7","53","51","342","79","560","373","C0600104"
"2","5","7","53","14","20","25","40","186","C0600104"
"2","5","7","53","51","342","454","573","492","C0600104"
"2","3","2","22","170","50","119","463","153","C0600104"
"2","3","7","60","153","40","38","93","75","C0600104"
"2","3","12","76","153","40","38","54","75","C0600104"
"2","5","4","68","96","326","427","548","672","C0600104"
"2","3","5","80","81","166","236","308","390","C0600104"
"2","3","5","60","54","184","30","544","669","C0600104"
"2","3","12","19","31","1","426","55","78","C0600104"
"2","3","12","19","31","261","116","1","86","C0600104"
"2","4","3","24","119","330","214","454","144","C0600104"
"2","3","12","19","31","335","444","236","373","C0600104"
"2","3","12","41","116","268","434","468","213","C0600104"
"2","3","2","22","33","71","373","466","609","C0600104"
"2","3","3","19","221","321","428","423","389","C0600104"
"2","3","2","48","182","50","119","444","556","C0600104"
"2","3","12","19","31","276","91","433","118","C0600104"
"2","3","12","19","31","276","91","433","118","C0600104"
"2","5","7","53","14","20","34","540","68","C0600104"
"2","3","12","76","153","40","38","54","75","C0600104"
"2","3","12","76","31","40","38","54","75","C0600104"
"2","3","12","76","153","40","38","54","75","C0600104"
"2","3","2","45","151","199","240","415","666","C0600228"
"2","3","12","19","31","1","426","55","78","C0600228"
"2","3","5","80","81","166","378","173","229","C0600228"
"2","3","3","19","221","321","428","541","667","C0600260"
"2","3","12","19","31","261","116","1","86","C0600260"
"2","3","12","19","151","276","91","433","118","C0600260"
"2","3","7","34","52","216","395","549","674","C0600260"
"2","5","7","53","51","342","454","573","492","C0600433"
"2","5","7","68","51","119","395","549","674","C0600433"
"2","5","7","53","51","342","454","573","702","C0600433"
"2","5","7","48","51","105","139","186","245","C0600467"
"2","5","4","68","96","326","427","548","672","C0600467"
"2","5","4","68","96","326","427","548","672","C0600467"
"2","5","4","68","96","326","427","548","672","C0600467"
"2","5","7","60","54","24","30","46","72","C0600467"
"2","5","7","53","51","342","454","573","492","C0600467"
"2","5","4","68","96","326","427","548","672","C0600467"
"2","5","4","68","96","326","427","548","672","C0600467"
"2","3","5","53","175","119","167","489","416","C0600467"
"2","3","12","41","219","339","156","568","697","C0600467"
"2","5","4","68","96","326","188","145","193","C0600467"
"2","3","2","22","33","323","66","101","136","C0600467"
"2","5","4","68","96","326","427","548","672","C0600519"
"2","3","5","63","45","71","177","464","219","C0600519"
"2","3","12","19","219","339","259","423","605","C0600519"
"2","3","12","19","219","339","259","423","605","C0600519"
"2","5","7","53","51","342","454","573","492","C0600519"
"2","3","5","91","214","226","326","413","530","C0677050"
"2","3","7","25","44","165","101","274","358","C0677050"
"2","5","8","63","45","23","103","464","187","C0677050"
"2","3","12","41","219","339","402","489","551","C0677050"
"2","5","7","53","184","119","156","287","116","C0677050"
"2","5","7","53","51","119","25","489","416","C0677050"
"2","3","12","41","219","339","156","568","697","C0677050"
"2","3","5","43","161","305","409","489","416","C0677050"
"2","3","7","27","36","150","341","223","628","C0677050"
"2","3","12","48","170","50","444","91","439","C0677050"
"2","3","12","41","116","268","434","468","213","C0677050"
"2","3","2","16","197","45","155","78","695","C0677598"
"2","3","5","44","50","209","68","11","141","C0677598"
"2","5","7","53","51","1","454","573","78","C0677598"
"2","5","7","34","52","216","395","549","674","C0677598"
"2","5","8","35","41","199","40","415","666","C0677598"
"2","3","12","76","153","40","38","54","75","C0677598"
"2","5","8","63","36","166","341","390","158","C0677600"
"2","3","12","19","31","261","116","1","86","C0677600"
"2","5","7","53","51","119","395","549","674","C0677607"
"2","5","7","53","51","119","25","40","186","C0677607"
"2","3","7","53","14","20","25","40","215","C0677607"
"2","3","5","80","81","339","156","568","605","C0677607"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","12","19","31","261","116","1","86","C0677776"
"2","3","5","80","81","339","156","568","605","C0677776"
"2","3","12","19","31","261","402","489","551","C0677776"
"2","3","12","19","31","1","426","55","78","C0677866"
"2","3","12","19","31","293","116","201","664","C0677866"
"2","3","12","19","31","1","116","1","86","C0677866"
"2","3","12","19","31","1","116","1","664","C0677866"
"2","3","2","78","19","41","50","72","101","C0677886"
"2","3","5","80","81","110","378","173","229","C0677886"
"2","3","3","68","221","197","259","499","422","C0677886"
"2","3","2","48","45","110","141","359","462","C0677886"
"2","5","6","42","36","71","177","64","219","C0677886"
"2","5","3","68","221","197","259","560","422","C0677886"
"2","3","12","19","31","1","426","55","78","C0677886"
"2","3","12","19","31","261","116","1","86","C0677886"
"2","3","12","19","31","261","402","489","551","C0677886"
"2","3","12","19","31","1","155","287","116","C0678199"
"2","3","12","19","31","1","426","55","78","C0678199"
"2","3","7","60","54","24","30","46","72","C0678199"
"2","5","8","45","94","199","240","415","666","C0678222"
"2","3","2","48","170","50","119","444","556","C0678222"
"2","5","7","53","51","342","454","573","492","C0678222"
"2","3","12","19","31","261","116","1","86","C0678222"
"2","3","2","48","170","50","119","444","556","C0678222"
"2","3","2","48","57","110","141","359","462","C0678222"
"2","5","7","53","51","342","444","560","373","C0678222"
"2","3","2","48","170","50","119","444","556","C0678222"
"2","3","12","19","31","261","116","1","86","C0678222"
"2","3","12","19","151","276","91","489","416","C0678222"
"2","3","7","60","54","24","30","46","72","C0678222"
"2","3","7","53","14","20","34","489","416","C0678222"
"2","3","12","19","31","293","116","201","664","C0678222"
"2","3","2","48","57","110","141","359","462","C0678222"
"2","5","7","53","14","20","25","40","186","C0678222"
"2","3","12","19","31","261","116","1","86","C0678222"
"2","3","12","19","221","197","259","560","422","C0678222"
"2","3","7","53","14","20","25","40","186","C0678222"
"2","3","12","19","31","1","116","89","605","C0678222"
"2","3","12","19","31","261","116","1","86","C0678222"
"2","3","12","19","31","261","116","1","86","C0678222"
"2","3","5","80","81","339","156","568","605","C0678222"
"2","3","12","53","14","20","34","540","68","C0678222"
"2","3","12","19","31","261","402","489","551","C0678222"
"2","3","12","41","116","268","434","468","213","C0678222"
"2","5","7","60","54","24","30","46","72","C0678222"
"2","3","2","20","29","98","123","166","221","C0678306"
"2","1","6","11","142","225","142","220","298","C0678306"
"2","3","7","34","52","216","395","549","86","C0678306"
"2","5","7","53","51","342","454","573","492","C0678807"
"2","3","12","19","31","276","91","433","118","C0678807"
"2","3","12","19","31","276","91","433","118","C0678807"
"2","5","7","53","51","342","454","573","702","C0678807"
"2","5","7","53","14","20","25","40","186","C0678807"
"2","5","8","63","45","23","103","464","187","C0679145"
"2","5","7","34","52","216","395","549","674","C0679145"
"2","3","2","115","151","340","451","569","698","C0684219"
"2","5","8","63","36","166","106","110","158","C0684219"
"2","5","8","63","36","166","106","110","158","C0684219"
"2","3","2","67","92","293","137","75","664","C0684219"
"2","3","2","48","170","266","367","500","78","C0684219"
"2","3","12","41","116","268","341","223","628","C0684219"
"2","5","8","45","94","199","240","415","666","C0684249"
"2","5","7","53","51","342","454","573","492","C0684249"
"2","5","7","53","14","20","34","540","68","C0684249"
"2","3","2","78","206","324","430","429","544","C0684276"
"2","5","8","45","36","166","240","415","666","C0684276"
"2","3","2","61","77","142","176","235","317","C0684276"
"2","5","4","68","96","326","427","548","672","C0684276"
"2","3","2","48","69","99","162","216","290","C0684276"
"2","3","2","48","68","125","161","214","288","C0684276"
"2","3","12","19","31","1","116","297","78","C0684276"
"2","5","8","63","36","166","106","110","158","C0684276"
"2","3","2","90","167","266","367","101","664","C0684276"
"2","5","7","53","14","20","25","40","186","C0684276"
"2","4","3","24","119","330","214","454","144","C0684276"
"2","3","4","68","96","326","427","548","672","C0684276"
"2","3","12","76","153","40","38","54","75","C0684276"
"2","3","3","19","221","321","428","541","667","C0684276"
"2","5","8","63","36","166","106","110","158","C0684276"
"2","5","7","27","36","150","341","223","628","C0684276"
"2","3","2","41","137","44","208","81","108","C0684276"
"2","3","2","101","62","189","182","509","154","C0684276"
"2","3","12","19","31","1","426","55","78","C0684276"
"2","5","7","53","14","20","34","540","68","C0684276"
"2","3","12","41","219","339","347","572","658","C0684276"
"2","5","7","34","52","216","395","572","158","C0684276"
"2","3","7","76","153","40","38","54","75","C0684276"
"2","5","7","60","54","24","30","46","72","C0684276"
"2","5","4","68","36","150","341","223","628","C0684276"
"2","3","12","19","31","276","91","148","624","C0684337"
"2","3","12","19","31","276","91","433","118","C0684337"
"2","5","7","53","14","20","25","40","186","C0684337"
"2","5","7","53","51","342","454","573","492","C0685381"
"2","3","4","68","96","326","427","548","672","C0685381"
"2","3","12","76","153","40","38","54","203","C0685381"
"2","5","3","68","221","197","259","560","422","C0685381"
"2","3","12","19","31","261","116","1","86","C0685381"
"2","3","12","76","153","40","38","54","75","C0685381"
"2","3","12","76","31","261","116","1","86","C0685381"
"2","3","2","48","170","50","119","444","556","C0685381"
"2","3","3","19","221","321","428","541","667","C0685381"
"2","3","4","68","96","326","427","548","672","C0685381"
"2","3","2","22","33","323","66","101","136","C0685381"
"2","3","3","19","221","321","428","541","667","C0685381"
"2","5","7","53","51","335","259","560","373","C0685381"
"2","5","7","53","51","342","259","423","389","C0685381"
"2","3","2","22","33","323","66","101","136","C0685381"
"2","3","2","22","33","323","66","101","136","C0685381"
"2","3","2","110","85","237","433","547","671","C0685381"
"2","5","3","53","51","197","259","560","422","C0685381"
"2","5","7","53","14","20","25","40","186","C0685381"
"2","5","7","53","14","20","25","40","186","C0685381"
"2","5","7","53","14","20","25","40","186","C0685381"
"2","3","12","19","184","118","155","287","116","C0685381"
"2","3","2","110","85","237","433","547","671","C0685381"
"2","5","3","68","221","197","259","560","422","C0685682"
"2","3","12","41","116","321","428","54","667","C0685682"
"2","5","3","68","221","197","259","560","422","C0685684"
"2","3","3","19","221","321","428","541","667","C0685684"
"2","3","3","19","221","321","428","541","667","C0685684"
"2","3","3","19","221","321","428","541","667","C0685684"
"2","5","7","53","14","20","25","40","186","C0685684"
"2","5","3","68","221","197","259","560","422","C0685695"
"2","3","2","74","51","342","454","573","492","C0685695"
"2","5","7","53","51","342","454","573","492","C0685695"
"2","3","2","19","151","276","48","69","204","C0685695"
"2","3","3","19","221","321","428","541","667","C0685695"
"2","5","7","53","51","342","259","423","389","C0685695"
"2","3","12","19","116","321","428","54","667","C0685695"
"2","3","2","22","33","323","66","3","464","C0685695"
"2","3","7","53","14","20","34","489","416","C0685695"
"2","3","5","80","81","339","156","568","605","C0685695"
"2","3","3","19","221","321","428","541","667","C0685775"
"2","3","3","19","221","321","428","541","667","C0685775"
"2","3","12","41","219","339","156","568","697","C0685775"
"2","3","3","19","221","321","428","541","667","C0685776"
"2","3","3","19","221","321","428","541","667","C0685776"
"2","3","12","41","219","339","156","568","697","C0685776"
"2","3","12","63","45","184","103","572","658","C0685787"
"2","3","12","41","116","268","434","568","605","C0685787"
"2","3","3","19","221","321","428","541","667","C0685787"
"2","5","7","53","51","342","454","573","492","C0685787"
"2","3","2","48","170","50","347","167","593","C0685787"
"2","5","7","42","36","71","177","223","219","C0685787"
