Var1,Var2,value
GRIN3B,CLCNKB,5
MCM8,CLCNKB,8
MYBPC2,CLCNKB,4
MYH15,CLCNKB,1
SELENOO,CLCNKB,8
TIAM1,CLCNKB,7
ZNF273,CLCNKB,8
BAIAP3,CLCNKB,7
C2CD3,CLCNKB,8
CFB,CLCNKB,7
COL15A1,CLCNKB,7
FHAD1,CLCNKB,8
HEATR1,CLCNKB,8
LAMA2,CLCNKB,7
MUC4,CLCNKB,8
OR10G9,CLCNKB,8
CHIT1,CLCNKB,8
DNAAF1,CLCNKB,8
DNAH17,CLCNKB,7
DNAH3,CLCNKB,8
NBEA,CLCNKB,8
SIGLEC12,CLCNKB,7
TNC,CLCNKB,7
WDSUB1,CLCNKB,8
ZC3H3,CLCNKB,8
ACOT2,CLCNKB,8
CDH3,CLCNKB,7
FAAP100,CLCNKB,8
FCGBP,CLCNKB,8
PPFIBP2,CLCNKB,7
RPTN,CLCNKB,8
USP8,CLCNKB,8
AGRN,CLCNKB,7
ALG14,CLCNKB,8
ALG2,CLCNKB,8
CHAT,CLCNKB,8
CHRNA1,CLCNKB,6
CHRNB1,CLCNKB,6
CHRND,CLCNKB,6
CHRNE,CLCNKB,6
CHRNG,CLCNKB,6
COL13A1,CLCNKB,7
COLQ,CLCNKB,7
DOK7,CLCNKB,7
DPAGT1,CLCNKB,8
GFPT1,CLCNKB,8
GMPPB,CLCNKB,8
LAMA5,CLCNKB,7
LAMB2,CLCNKB,7
LRP4,CLCNKB,7
MUSK,CLCNKB,7
MYO9A,CLCNKB,7
PLEC,CLCNKB,7
PREPL,CLCNKB,8
RAPSN,CLCNKB,7
RPH3A,CLCNKB,7
SCN4A,CLCNKB,5
SLC18A3,CLCNKB,8
SLC25A1,CLCNKB,8
SLC5A7,CLCNKB,6
SNAP25,CLCNKB,7
SYT2,CLCNKB,7
UNC13B,CLCNKB,7
VAMP1,CLCNKB,7
USH2A,CLCNKB,7
UBE2D1,CLCNKB,8
ATAD3B,CLCNKB,7
TPCN2,CLCNKB,0
AKNAD1,CLCNKB,7
AGRN,CASP12,8
DIP2A,CASP12,8
KIF13B,CASP12,7
KRT79,CASP12,8
MICALL2,CASP12,8
NPHP3,CASP12,7
RAD51AP1,CASP12,6
RP1,CASP12,8
DNAH7,CASP12,6
FHOD3,CASP12,2
HSPG2,CASP12,8
LEFTY2,CASP12,8
NCKAP5L,CASP12,6
NOTCH4,CASP12,8
PRRT3,CASP12,8
PTPN14,CASP12,8
SMTN,CASP12,8
SRMS,CASP12,8
TOR2A,CASP12,7
C1orf94,CASP12,7
CASP5,CASP12,0
DMXL2,CASP12,8
KIAA1109,CASP12,5
LILRA1,CASP12,8
LOXL3,CASP12,8
LRP2,CASP12,8
NAT8B,CASP12,6
UNC13C,CASP12,8
ZP4,CASP12,8
ABCB5,CASP12,5
AMPD1,CASP12,7
ATP6V0A4,CASP12,7
CFHR5,CASP12,8
LBP,CASP12,8
MYO10,CASP12,8
OTOP1,CASP12,7
PLB1,CASP12,7
RPL3L,CASP12,7
SLC28A1,CASP12,8
SLC44A4,CASP12,7
SPTBN5,CASP12,8
TNXB,CASP12,8
VCAN,CASP12,8
VWA5B2,CASP12,8
ZNF778,CASP12,8
ANKRD12,CASP12,5
CDH23,CASP12,8
CES5A,CASP12,7
CHGB,CASP12,8
FGL1,CASP12,7
GRIN3B,CASP12,8
MCM8,CASP12,6
MYBPC2,CASP12,8
MYH15,CASP12,8
SELENOO,CASP12,6
TIAM1,CASP12,8
ZNF273,CASP12,8
BAIAP3,CASP12,8
C2CD3,CASP12,6
CFB,CASP12,8
COL15A1,CASP12,8
FHAD1,CASP12,7
HEATR1,CASP12,7
LAMA2,CASP12,8
MUC4,CASP12,7
OR10G9,CASP12,8
CHIT1,CASP12,7
DNAAF1,CASP12,6
DNAH17,CASP12,8
DNAH3,CASP12,7
NBEA,CASP12,7
SIGLEC12,CASP12,8
TNC,CASP12,8
WDSUB1,CASP12,5
ZC3H3,CASP12,7
ACOT2,CASP12,7
CDH3,CASP12,8
FAAP100,CASP12,6
FCGBP,CASP12,6
PPFIBP2,CASP12,8
RPTN,CASP12,8
USP8,CASP12,1
AGRN,CASP12,8
ALG14,CASP12,7
ALG2,CASP12,7
CHAT,CASP12,7
CHRNA1,CASP12,8
CHRNB1,CASP12,8
CHRND,CASP12,8
CHRNE,CASP12,8
CHRNG,CASP12,8
COL13A1,CASP12,8
COLQ,CASP12,8
DOK7,CASP12,8
DPAGT1,CASP12,7
GFPT1,CASP12,7
GMPPB,CASP12,7
LAMA5,CASP12,8
LAMB2,CASP12,8
LRP4,CASP12,8
MUSK,CASP12,8
MYO9A,CASP12,8
PLEC,CASP12,8
PREPL,CASP12,7
RAPSN,CASP12,8
RPH3A,CASP12,8
SCN4A,CASP12,8
SLC18A3,CASP12,7
SLC25A1,CASP12,7
SLC5A7,CASP12,8
SNAP25,CASP12,8
SYT2,CASP12,8
UNC13B,CASP12,8
VAMP1,CASP12,8
USH2A,CASP12,8
UBE2D1,CASP12,5
ATAD3B,CASP12,8
TPCN2,CASP12,8
AKNAD1,CASP12,8
CLCNKB,CASP12,8
AGRN,PSG5,1
DIP2A,PSG5,6
KIF13B,PSG5,7
KRT79,PSG5,8
MICALL2,PSG5,6
NPHP3,PSG5,8
RAD51AP1,PSG5,8
RP1,PSG5,6
DNAH7,PSG5,8
FHOD3,PSG5,8
HSPG2,PSG5,1
LEFTY2,PSG5,2
NCKAP5L,PSG5,8
NOTCH4,PSG5,4
PRRT3,PSG5,6
PTPN14,PSG5,6
SMTN,PSG5,7
SRMS,PSG5,5
TOR2A,PSG5,8
C1orf94,PSG5,8
CASP5,PSG5,8
DMXL2,PSG5,6
KIAA1109,PSG5,8
LILRA1,PSG5,3
LOXL3,PSG5,1
LRP2,PSG5,6
NAT8B,PSG5,8
UNC13C,PSG5,6
ZP4,PSG5,3
ABCB5,PSG5,8
AMPD1,PSG5,8
ATP6V0A4,PSG5,8
CFHR5,PSG5,4
LBP,PSG5,3
MYO10,PSG5,6
OTOP1,PSG5,8
PLB1,PSG5,8
RPL3L,PSG5,8
SLC28A1,PSG5,7
SLC44A4,PSG5,8
SPTBN5,PSG5,6
TNXB,PSG5,1
VCAN,PSG5,1
VWA5B2,PSG5,6
ZNF778,PSG5,8
ANKRD12,PSG5,8
CDH23,PSG5,4
CES5A,PSG5,8
CHGB,PSG5,1
FGL1,PSG5,4
GRIN3B,PSG5,7
MCM8,PSG5,8
MYBPC2,PSG5,4
MYH15,PSG5,7
SELENOO,PSG5,8
TIAM1,PSG5,6
ZNF273,PSG5,8
BAIAP3,PSG5,6
C2CD3,PSG5,8
CFB,PSG5,3
COL15A1,PSG5,1
FHAD1,PSG5,8
HEATR1,PSG5,8
LAMA2,PSG5,1
MUC4,PSG5,8
OR10G9,PSG5,8
CHIT1,PSG5,7
DNAAF1,PSG5,8
DNAH17,PSG5,5
DNAH3,PSG5,8
NBEA,PSG5,8
SIGLEC12,PSG5,3
TNC,PSG5,1
WDSUB1,PSG5,8
ZC3H3,PSG5,8
ACOT2,PSG5,8
CDH3,PSG5,4
FAAP100,PSG5,8
FCGBP,PSG5,8
PPFIBP2,PSG5,5
RPTN,PSG5,8
USP8,PSG5,8
AGRN,PSG5,1
ALG14,PSG5,8
ALG2,PSG5,8
CHAT,PSG5,8
CHRNA1,PSG5,7
CHRNB1,PSG5,7
CHRND,PSG5,7
CHRNE,PSG5,7
CHRNG,PSG5,7
COL13A1,PSG5,1
COLQ,PSG5,3
DOK7,PSG5,6
DPAGT1,PSG5,8
GFPT1,PSG5,8
GMPPB,PSG5,8
LAMA5,PSG5,1
LAMB2,PSG5,1
LRP4,PSG5,1
MUSK,PSG5,2
MYO9A,PSG5,6
PLEC,PSG5,1
PREPL,PSG5,8
RAPSN,PSG5,6
RPH3A,PSG5,6
SCN4A,PSG5,7
SLC18A3,PSG5,7
SLC25A1,PSG5,8
SLC5A7,PSG5,7
SNAP25,PSG5,6
SYT2,PSG5,6
UNC13B,PSG5,6
VAMP1,PSG5,6
USH2A,PSG5,1
UBE2D1,PSG5,8
ATAD3B,PSG5,6
TPCN2,PSG5,7
AKNAD1,PSG5,7
CLCNKB,PSG5,7
CASP12,PSG5,8
AGRN,DEFB115,7
DIP2A,DEFB115,7
KIF13B,DEFB115,8
KRT79,DEFB115,8
MICALL2,DEFB115,7
NPHP3,DEFB115,8
RAD51AP1,DEFB115,8
RP1,DEFB115,7
DNAH7,DEFB115,8
FHOD3,DEFB115,8
HSPG2,DEFB115,7
LEFTY2,DEFB115,7
NCKAP5L,DEFB115,8
NOTCH4,DEFB115,7
PRRT3,DEFB115,7
PTPN14,DEFB115,7
SMTN,DEFB115,7
SRMS,DEFB115,7
TOR2A,DEFB115,8
C1orf94,DEFB115,8
CASP5,DEFB115,8
DMXL2,DEFB115,7
KIAA1109,DEFB115,8
LILRA1,DEFB115,7
LOXL3,DEFB115,7
LRP2,DEFB115,7
NAT8B,DEFB115,8
UNC13C,DEFB115,7
ZP4,DEFB115,7
ABCB5,DEFB115,8
AMPD1,DEFB115,8
ATP6V0A4,DEFB115,8
CFHR5,DEFB115,7
LBP,DEFB115,7
MYO10,DEFB115,7
OTOP1,DEFB115,8
PLB1,DEFB115,8
RPL3L,DEFB115,8
SLC28A1,DEFB115,7
SLC44A4,DEFB115,8
SPTBN5,DEFB115,7
TNXB,DEFB115,7
VCAN,DEFB115,7
VWA5B2,DEFB115,7
ZNF778,DEFB115,8
ANKRD12,DEFB115,8
CDH23,DEFB115,7
CES5A,DEFB115,8
CHGB,DEFB115,7
FGL1,DEFB115,8
GRIN3B,DEFB115,7
MCM8,DEFB115,8
MYBPC2,DEFB115,7
MYH15,DEFB115,7
SELENOO,DEFB115,8
TIAM1,DEFB115,7
ZNF273,DEFB115,8
BAIAP3,DEFB115,7
C2CD3,DEFB115,8
CFB,DEFB115,7
COL15A1,DEFB115,7
FHAD1,DEFB115,8
HEATR1,DEFB115,8
LAMA2,DEFB115,7
MUC4,DEFB115,8
OR10G9,DEFB115,8
CHIT1,DEFB115,8
DNAAF1,DEFB115,8
DNAH17,DEFB115,7
DNAH3,DEFB115,8
NBEA,DEFB115,8
SIGLEC12,DEFB115,7
TNC,DEFB115,7
WDSUB1,DEFB115,8
ZC3H3,DEFB115,8
ACOT2,DEFB115,8
CDH3,DEFB115,7
FAAP100,DEFB115,8
FCGBP,DEFB115,8
PPFIBP2,DEFB115,7
RPTN,DEFB115,8
USP8,DEFB115,8
AGRN,DEFB115,7
ALG14,DEFB115,8
ALG2,DEFB115,8
CHAT,DEFB115,8
CHRNA1,DEFB115,7
CHRNB1,DEFB115,7
CHRND,DEFB115,7
CHRNE,DEFB115,7
CHRNG,DEFB115,7
COL13A1,DEFB115,7
COLQ,DEFB115,7
DOK7,DEFB115,7
DPAGT1,DEFB115,8
GFPT1,DEFB115,8
GMPPB,DEFB115,8
LAMA5,DEFB115,7
LAMB2,DEFB115,7
LRP4,DEFB115,7
MUSK,DEFB115,7
MYO9A,DEFB115,7
PLEC,DEFB115,7
PREPL,DEFB115,8
RAPSN,DEFB115,7
RPH3A,DEFB115,7
SCN4A,DEFB115,7
SLC18A3,DEFB115,8
SLC25A1,DEFB115,8
SLC5A7,DEFB115,7
SNAP25,DEFB115,7
SYT2,DEFB115,7
UNC13B,DEFB115,7
VAMP1,DEFB115,7
USH2A,DEFB115,7
UBE2D1,DEFB115,8
ATAD3B,DEFB115,7
TPCN2,DEFB115,7
AKNAD1,DEFB115,7
CLCNKB,DEFB115,7
CASP12,DEFB115,8
PSG5,DEFB115,7
AGRN,ATAD3C,8
DIP2A,ATAD3C,8
KIF13B,ATAD3C,7
KRT79,ATAD3C,8
MICALL2,ATAD3C,8
NPHP3,ATAD3C,7
RAD51AP1,ATAD3C,7
RP1,ATAD3C,8
DNAH7,ATAD3C,7
FHOD3,ATAD3C,7
HSPG2,ATAD3C,8
LEFTY2,ATAD3C,8
NCKAP5L,ATAD3C,7
NOTCH4,ATAD3C,8
PRRT3,ATAD3C,8
PTPN14,ATAD3C,8
SMTN,ATAD3C,8
SRMS,ATAD3C,8
TOR2A,ATAD3C,6
C1orf94,ATAD3C,7
CASP5,ATAD3C,7
DMXL2,ATAD3C,8
KIAA1109,ATAD3C,7
LILRA1,ATAD3C,8
LOXL3,ATAD3C,8
LRP2,ATAD3C,8
NAT8B,ATAD3C,7
UNC13C,ATAD3C,8
ZP4,ATAD3C,8
ABCB5,ATAD3C,7
AMPD1,ATAD3C,7
ATP6V0A4,ATAD3C,7
CFHR5,ATAD3C,8
LBP,ATAD3C,8
MYO10,ATAD3C,8
OTOP1,ATAD3C,7
PLB1,ATAD3C,7
RPL3L,ATAD3C,6
SLC28A1,ATAD3C,8
SLC44A4,ATAD3C,7
SPTBN5,ATAD3C,8
TNXB,ATAD3C,8
VCAN,ATAD3C,8
VWA5B2,ATAD3C,8
ZNF778,ATAD3C,8
ANKRD12,ATAD3C,7
CDH23,ATAD3C,8
CES5A,ATAD3C,7
CHGB,ATAD3C,8
FGL1,ATAD3C,6
GRIN3B,ATAD3C,8
MCM8,ATAD3C,7
MYBPC2,ATAD3C,8
MYH15,ATAD3C,8
SELENOO,ATAD3C,6
TIAM1,ATAD3C,8
ZNF273,ATAD3C,8
BAIAP3,ATAD3C,8
C2CD3,ATAD3C,7
CFB,ATAD3C,8
COL15A1,ATAD3C,8
FHAD1,ATAD3C,5
HEATR1,ATAD3C,6
LAMA2,ATAD3C,8
MUC4,ATAD3C,6
OR10G9,ATAD3C,8
CHIT1,ATAD3C,7
DNAAF1,ATAD3C,7
DNAH17,ATAD3C,8
DNAH3,ATAD3C,7
NBEA,ATAD3C,7
SIGLEC12,ATAD3C,8
TNC,ATAD3C,8
WDSUB1,ATAD3C,7
ZC3H3,ATAD3C,6
ACOT2,ATAD3C,7
CDH3,ATAD3C,8
FAAP100,ATAD3C,7
FCGBP,ATAD3C,7
PPFIBP2,ATAD3C,8
RPTN,ATAD3C,8
USP8,ATAD3C,7
AGRN,ATAD3C,8
ALG14,ATAD3C,5
ALG2,ATAD3C,5
CHAT,ATAD3C,6
CHRNA1,ATAD3C,8
CHRNB1,ATAD3C,8
CHRND,ATAD3C,8
CHRNE,ATAD3C,8
CHRNG,ATAD3C,8
COL13A1,ATAD3C,8
COLQ,ATAD3C,8
DOK7,ATAD3C,8
DPAGT1,ATAD3C,5
GFPT1,ATAD3C,6
GMPPB,ATAD3C,6
LAMA5,ATAD3C,8
LAMB2,ATAD3C,8
LRP4,ATAD3C,8
MUSK,ATAD3C,8
MYO9A,ATAD3C,8
PLEC,ATAD3C,8
PREPL,ATAD3C,7
RAPSN,ATAD3C,8
RPH3A,ATAD3C,8
SCN4A,ATAD3C,8
SLC18A3,ATAD3C,7
SLC25A1,ATAD3C,6
SLC5A7,ATAD3C,8
SNAP25,ATAD3C,8
SYT2,ATAD3C,8
UNC13B,ATAD3C,8
VAMP1,ATAD3C,8
USH2A,ATAD3C,8
UBE2D1,ATAD3C,7
ATAD3B,ATAD3C,8
TPCN2,ATAD3C,8
AKNAD1,ATAD3C,8
CLCNKB,ATAD3C,8
CASP12,ATAD3C,7
PSG5,ATAD3C,8
DEFB115,ATAD3C,8
